gene_short_name	Day06_BR1	Day06_BR2	Day06_BR3	Day06_BR4
Migut.M01476	685.7686167	611.6949506	400.6533659	544.9435348
Migut.F01690	949.8501508	1104.787183	535.9688595	972.3519502
Migut.J00316	639.4155683	477.0516986	657.210118	505.0415769
Migut.C00588	46.95613259	35.09975278	25.21494039	28.73636877
Migut.H01436	42.91272209	30.02528832	76.96101108	45.50345691
Migut.H01609	369.8149482	268.5522667	215.6303183	201.8907568
Migut.F00907	639.4664199	471.4000089	523.9018486	405.9075494
Migut.H00967	229.7482296	325.8547288	140.2406753	232.520702
Migut.J01722	21.14045556	23.86402409	34.51886318	21.37764433
Migut.E00742	6056.960434	4189.271725	4485.89195	3687.016863
Migut.I00331	60.43883912	33.17704711	106.1678124	46.91605127
Migut.I00854	891.0884906	553.8738467	1105.435773	604.3489269
Migut.I00852	306.7852024	168.1438598	416.4282258	186.1463684
Migut.C01381	297.9718475	438.4010994	194.8210961	323.9703028
Migut.F00958	395.240741	795.1836155	237.9719469	374.7565831
Migut.M00595	58.55589445	90.36881076	49.9838618	53.76115781
Migut.H00944	2196.03452	2450.938932	2396.768517	2287.489537
Migut.M00590	47.73746032	85.56412945	44.59128464	52.34265222
Migut.F00960	93.86928632	92.84450735	49.3153129	81.11601533
Migut.H01716	709.3959853	373.427933	470.4569831	499.8896607
Migut.N01289	1186.871201	1414.473339	731.010379	1075.400902
Migut.J01121	48.34704619	39.3104107	87.60027968	46.72207125
Migut.G00535	268.1141602	252.7086249	471.9667526	311.8542908
Migut.A00119	316.224197	398.5508038	262.4095239	291.9119345
Migut.N01866	329.5197437	188.016344	465.9163476	205.9955236
Migut.D00639	219.0213801	140.6077967	257.7077173	187.2112199
Migut.B00635	670.3064446	370.9869883	1218.735747	522.7504684
Migut.B00635	670.3064446	370.9869883	1218.735747	522.7504684
Migut.F01972	162.8417348	164.1808319	169.9503178	136.6558454
Migut.L00801	20.11070974	26.87525339	11.07091468	14.80174766
Migut.F01730	84.3550685	70.86427361	52.97624377	50.26438737
Migut.A00793	78.48535687	43.19583655	86.639536	54.15667544
Migut.N02144	17.51057092	22.76026471	21.32039936	26.46037199
Migut.A00120	122.2894278	140.5131212	150.6334653	128.6310837
Migut.H02008	21.11694767	27.78446833	15.09441685	16.44446983
Migut.O00213	74.45544479	112.9368978	37.3302517	57.98093243
Migut.A00993	55.86819438	71.5891938	43.97218528	66.38548597
Migut.G01124	48.46005058	21.52796703	89.71278494	67.94400469
Migut.H00903	38.85312753	54.64898218	51.29557166	45.0610166
Migut.D00530	1747.901443	2063.898473	669.6285875	1977.869215
Migut.M01350	184.9074741	242.9063593	75.7287777	112.2746832
Migut.B00981	12.50408065	13.53752404	9.71497832	11.27266603
Migut.K01414	39.15629164	25.25134192	46.99751955	28.97552158
Migut.D00638	379.237331	225.2658816	502.5437779	230.0927529
Migut.F01469	112.2135257	94.33539546	103.4207184	84.97861547
Migut.H00968	43.20271585	54.61389004	13.73040815	37.0664756
Migut.H00766	4621.746815	5293.379581	5354.611729	4897.610678
Migut.B01841	414.4548321	428.6650659	400.7009325	350.8789237
Migut.N00852	59.05525877	76.39612858	61.55194255	56.17914481
Migut.O00215	224.8912707	286.7030771	174.9086076	261.322642
Migut.F01515	1409.146842	1343.917233	1412.273237	1142.415389
Migut.H00438	27.93072698	26.58417236	28.5124468	23.39207441
Migut.D01915	21.3531383	22.11305659	19.09524682	22.32362121
Migut.J00460	34.75678346	31.35098948	8.864133126	13.54380854
Migut.J00463	189.1958047	127.9983233	246.9541527	135.3330273
Migut.M01356	461.1037923	138.4169154	2936.692285	867.1477184
Migut.D00157	14.14468698	31.05488694	12.45860536	16.8095839
Migut.C00654	860.7853683	808.1022778	518.4107223	948.2916533
Migut.A01153	16.37354675	27.373122	8.116970161	21.20744015
Migut.M01349	1577.254236	451.0847073	9180.160605	2794.632944
Migut.A01152	40.31425318	61.77655292	31.14972373	56.98597864
Migut.A01017	336.965105	410.3279263	158.4372289	232.4316281
Migut.D02407	30.46387129	33.28424833	37.64400299	29.18794028
Migut.N01748	56.15384823	41.64083115	33.32964188	50.31827415
Migut.F01743	40.34724249	47.45048381	31.82166455	29.6329195
Migut.B01434	16.29495974	10.93150827	8.771009075	9.976464222
Migut.F01742	218.0562702	207.799614	142.1143945	158.514795
Migut.J00461	1770.801117	1586.326439	1858.885064	1632.525369
Migut.K01027	62.26665788	45.45828793	15.80404817	17.02787165
Migut.I00055	1.094259207	0.583809275	43.19982546	12.11853723
Migut.B00541	7.913404676	15.76933721	6.56698542	12.92643971
Migut.D00637	199.9430539	115.8505032	317.157164	146.1170321
Migut.H00100	131.6278563	103.3440997	96.17541851	101.4614867
Migut.B00852	7.927161867	4.916561423	19.76218926	6.713394204
Migut.B01208	95.44754817	78.40788842	81.0558284	72.54251984
Migut.K01025	65.49765064	62.6562985	18.61926559	35.49874542
Migut.E01033	7.326044264	9.455343468	3.123579498	4.094100415
Migut.G00697	83.46168994	49.62378841	157.9520511	53.49198074
Migut.F01937	4025.533971	5314.74944	2256.127481	2877.64341
Migut.D00156	9.756088358	13.5236	4.876474322	10.37172105
Migut.B01089	16.36930937	19.24572783	9.790032098	18.20084489
Migut.K00030	73.61956246	77.7886413	21.35104973	47.08215478
Migut.L00496	159.4491987	140.0838194	57.60335292	70.37588027
Migut.G00696	392.304497	368.1876889	310.1846883	239.8283941
Migut.B01431	10.45302152	9.001054013	5.247510411	7.471176994
Migut.J01089	24.36765163	15.24983531	124.2285884	40.16026873
Migut.F00962	22.43615774	26.23552748	53.96098635	25.08139877
Migut.D01040	13.14973962	7.26358561	10.7636169	8.947624638
Migut.N02793	388.6841392	281.0795147	226.6187825	289.72401
Migut.I00060	27.68215255	28.94720991	9.143389353	14.20141082
Migut.D00158	12.38963368	31.85310743	13.77274504	29.68222801
Migut.F00134	9.19620719	10.00588649	10.20472011	12.46525287
Migut.H01610	1135.238924	935.1327239	840.0539765	675.7206592
Migut.N02167	11.09116327	18.04501397	14.14580568	19.52987405
Migut.K01157	62.571731	62.84176115	53.83627651	53.87240641
Migut.N01984	12.04472364	20.17082047	7.998821189	13.73143607
Migut.F01733	66.33416276	47.89272603	116.808571	58.24413242
Migut.L01725	5.608279881	8.757139132	6.760230624	5.291295819
Migut.G00741	147.2527337	136.7004782	369.770215	160.1560368
Migut.A00283	88.16449993	61.76706888	63.83098391	82.96954541
Migut.M00588	9.209112135	12.95868732	4.272950272	8.174013354
Migut.M01632	81.74199783	96.89893455	71.24131371	84.07448158
Migut.M01632	81.74199783	96.89893455	71.24131371	84.07448158
Migut.F01738	28.06157226	27.41454045	20.46073142	21.39811644
Migut.M00283	41.52756545	36.73196871	28.87687666	29.5448672
Migut.D01291	90.51642328	77.96224626	54.06203004	60.59268615
Migut.C01223	16.19085694	17.85946113	38.66078871	15.81017389
Migut.J00931	33.19875107	44.99470367	41.66110301	34.18512741
Migut.A01151	45.24909692	61.52679172	27.57843924	49.12920498
Migut.G00335	12.2183294	19.20307521	12.10710866	7.893300111
Migut.I00095	4.281506261	8.408475259	7.36889453	4.656660139
Migut.B00846	36.77025546	23.04333152	100.2897549	31.56663
Migut.H01211	11.95271354	14.73089971	17.63426696	13.76280652
Migut.H01211	11.95271354	14.73089971	17.63426696	13.76280652
Migut.H01211	11.95271354	14.73089971	17.63426696	13.76280652
Migut.H01211	11.95271354	14.73089971	17.63426696	13.76280652
Migut.L00176	382.6409092	412.8375311	267.2853548	291.7347162
Migut.A00915	15.30646825	22.62111094	24.33230514	17.82320799
Migut.A00915	15.30646825	22.62111094	24.33230514	17.82320799
Migut.M00594	8.902250547	11.1438036	5.445194652	5.563100217
Migut.M01354	83.11233019	17.39644141	1233.844704	325.4496684
Migut.A01015	163.7166955	219.5943192	61.40086281	102.7200829
Migut.E00003	61.96150407	79.29382545	90.14709695	55.77436302
Migut.G00702	235.8761869	253.7333123	265.892432	178.6820818
Migut.N01183	10.49453325	11.8528157	8.293112381	8.394209705
Migut.D01624	24.90151139	30.62814871	25.55588725	11.27613268
Migut.D01624	24.90151139	30.62814871	25.55588725	11.27613268
Migut.L00610	47.77740378	66.99211436	87.27134908	60.74525766
Migut.M00593	7.095231333	8.009664877	7.811827797	5.735715436
Migut.M00408	10.22611282	8.878766064	4.948187179	4.678111798
Migut.H00578	6.085325336	7.149911195	9.259446096	6.9374988
Migut.D00663	1010.493092	758.4269857	2058.288448	1054.829994
Migut.G00540	243.6029424	347.6929912	258.3248108	224.6978778
Migut.F01941	14.22906235	6.642554355	50.22384577	14.79034071
Migut.I00096	5.11055124	6.316581126	4.876474322	3.717683124
Migut.F01740	87.12759785	76.38518859	86.94057076	59.07786899
Migut.F00628	15.15128132	21.4063401	20.12373114	8.270947355
Migut.M00405	10.54817776	7.863461856	8.552585733	5.499951512
Migut.H00598	6.229716467	6.258192901	9.376722138	9.259713165
Migut.J01723	5.070822573	5.523495883	5.707025778	4.624742123
Migut.L01995	2.583667571	3.024906855	4.424948921	5.236404976
Migut.B00786	144.0619379	168.4444787	120.2947888	126.0908683
Migut.I00193	504.7333176	561.4905169	551.4407404	420.267421
Migut.E00512	11.84129773	14.20091768	4.158427526	6.051510268
Migut.F01732	15.15890269	5.41668113	32.96771372	12.37456266
Migut.N01742	10.50508	6.690847876	5.648541247	5.663157081
Migut.C01347	311.6184228	365.1050891	251.013529	370.3711072
Migut.J01863	11.5468285	8.514782883	29.47477837	14.42150648
Migut.H00669	114.9812947	115.805315	138.8338068	102.657529
Migut.F00585	9.164769791	5.150683396	9.110734391	6.492073516
Migut.N00334	28.67478777	44.21520112	80.84051709	46.06364969
Migut.H02417	55.01212246	47.3499221	43.06018835	31.84790781
Migut.K00719	483.0884047	262.3322967	505.7807638	315.3642134
Migut.K00719	483.0884047	262.3322967	505.7807638	315.3642134
Migut.J01050	311.8260539	393.5886767	231.2392662	226.9782477
Migut.I00404	16.96051986	20.19719796	22.36344912	18.75671686
Migut.E00510	8.773520502	10.68454774	3.884846768	5.653384593
Migut.J01374	86.48995331	77.20457753	89.99582253	58.21546655
Migut.D01992	14.37266183	22.76071172	9.179817199	14.12219976
Migut.L01996	158.2641033	115.1070714	143.2892671	109.4353041
Migut.C00659	101.3888926	73.08721011	19.39988697	26.01533807
Migut.D00796	340.8515479	203.8890437	909.0596218	404.3903184
Migut.B00972	85.64929901	52.68499614	86.82657526	72.85549168
Migut.F01739	15.61041106	17.52448472	7.161255997	13.13547742
Migut.F01130	429.9272886	357.2492225	359.2887098	243.1409906
Migut.N00586	2.976049713	3.091702906	3.876566338	1.720297083
Migut.I00031	331.5429972	281.9645933	306.5830893	321.3527821
Migut.D01757	86.44740782	89.57389188	89.34397596	79.52790057
Migut.H00518	602.3397627	762.6146351	591.8015629	548.2739822
Migut.F01744	493.9259661	513.563431	481.5098007	375.8313593
Migut.N01371	13.69627732	14.88713652	9.002721824	16.77951309
Migut.G00626	3.703055161	3.945497931	1.19913303	2.582639082
Migut.J01425	158.6874987	249.857355	29.35202697	128.8077006
Migut.M00591	1.150165063	0.45215297	10.59716743	3.243572038
Migut.M00021	5.285197529	6.394101588	1.311320826	6.025323132
Migut.F01895	121.0042252	144.5706369	38.23155868	85.23371185
Migut.D00088	467.5935645	465.3436968	440.0211654	345.2840034
Migut.K01032	15.94491987	23.70914335	17.23020927	17.50455378
Migut.N02716	93.65085147	73.5609043	136.4006135	79.23658958
Migut.I00534	5.694614239	3.203733593	5.62670114	3.662195317
Migut.M01873	593.5053507	583.9450451	509.421457	435.1870055
Migut.E00828	19.55509041	26.45041552	15.73353036	16.43433704
Migut.I00581	13.95883114	16.96888652	103.5577485	18.69045842
Migut.G01214	15.2118201	14.5449035	4.842843464	10.23807456
Migut.N02921	395.3011384	440.247886	468.3340273	292.7982104
Migut.B00112	765.2353589	870.3899706	331.3231815	836.5922008
Migut.B00673	14.8568151	7.228662092	18.20038448	10.49637083
Migut.N01838	3.489272916	1.085931709	5.762518064	2.471120821
Migut.M01432	14.03813567	13.45729855	9.918252857	8.215957444
Migut.B01425	62.70403012	75.26274576	41.45003173	38.73603864
Migut.D02204	885.0695997	468.4958234	1344.095651	615.9390815
Migut.J01094	10.58842335	8.464474326	12.57216036	8.75753667
Migut.O00237	11.56498818	12.4059471	14.26820264	10.00527379
Migut.A00266	107.1135755	91.70085189	100.0690945	87.11027308
Migut.N00652	360.3411406	220.6837639	272.4166118	274.2686565
Migut.G01284	39.07801148	30.56383889	11.11285508	99.28596263
Migut.A00706	30.6881936	32.10443355	7.938052113	17.59822363
Migut.F01736	14.04671512	5.316834473	15.8833735	6.492073516
Migut.E00881	36.7358448	33.38659294	20.65330301	19.38074888
Migut.J01355	242.2401288	294.6889589	97.67953179	130.2742752
Migut.D00175	22.75826329	23.88804708	18.05333047	19.66039285
Migut.A00647	2.255691582	0.394884258	8.925112153	3.696636025
Migut.D00155	3.005140108	3.906085341	1.816513716	4.097731547
Migut.C01105	1533.001657	1303.107794	1314.938134	1046.404213
Migut.C01105	1533.001657	1303.107794	1314.938134	1046.404213
Migut.M01384	287.4221146	268.9981153	173.0234924	200.1130211
Migut.J00143	125.7766971	157.4502189	109.160332	123.1925834
Migut.B00645	76.00728172	76.50334047	95.61372866	89.26601084
Migut.H02225	218.1183269	86.650769	244.8740336	116.0582989
Migut.D01455	53.93464456	48.89094766	70.73974142	35.28181725
Migut.B00919	5.361595862	4.026491604	6.929726667	7.574085768
Migut.C00965	401.8618086	221.0972385	335.4709554	312.7860732
Migut.E01206	3.998725986	5.989077912	4.586026008	2.089402971
Migut.D02201	5.614408405	3.407267162	5.460277585	4.160413309
Migut.N01139	41.38875535	40.92333755	17.23839008	36.7434314
Migut.J01710	152.7594091	121.9258546	109.9337221	150.5152578
Migut.C01003	4.788264225	6.370621486	7.248813181	5.185860526
Migut.H01918	9.809514461	7.660047876	7.854723739	9.759895755
Migut.N01544	9.823884279	17.22721565	14.42142169	8.399697013
Migut.D00511	1.461025347	1.695909559	2.912842017	1.620606762
Migut.F01741	75.35872843	59.37131828	67.71332915	62.5403082
Migut.C00958	43.36422133	43.17733366	38.11853386	42.6980237
Migut.I00824	3.134136584	4.633179262	2.875562253	1.786516545
Migut.K01009	15.51374759	19.73374407	18.75606825	14.93934202
Migut.C00740	93.31699005	80.29291666	116.8435224	68.83726475
Migut.M00716	199.1895953	177.5530044	169.3791907	131.4694521
Migut.M00106	3.054343525	3.608297359	2.40201628	2.416127438
Migut.B01320	2099.012409	2202.552975	2640.466985	1593.376809
Migut.N01747	10.62994658	14.23986972	7.887167164	9.220626153
Migut.N02025	5.73183394	10.86533929	7.266902911	7.52458194
Migut.H00072	31.36705548	25.29260155	59.12815958	34.13418087
Migut.M00282	7.63320632	10.03034021	10.52073396	12.56975936
Migut.F01745	11.57904895	11.87426366	2.925884593	7.141280867
Migut.K00191	0.825832503	1.482782522	0.979180501	8.11121217
Migut.L01186	0.984254313	2.297397612	1.08366096	1.016891145
Migut.A00062	87.81102909	57.81559828	94.88709463	62.49007455
Migut.A00062	87.81102909	57.81559828	94.88709463	62.49007455
Migut.A00062	87.81102909	57.81559828	94.88709463	62.49007455
Migut.F00961	30.95343335	33.63569998	27.77919793	35.43634255
Migut.M00404	4.824360371	4.275280233	1.980598801	2.61014648
Migut.L01437	51.03181185	90.4904377	42.41699865	61.05259268
Migut.L01437	51.03181185	90.4904377	42.41699865	61.05259268
Migut.M01014	111.4368897	106.3695805	110.0125367	75.70805929
Migut.N03176	45.27381645	72.87011377	29.37073444	38.14558683
Migut.L00854	27.13829118	43.04819808	18.09292593	17.66394561
Migut.C00909	32.876695	34.11204092	28.07872558	25.91411821
Migut.M01406	1597.165678	1329.403137	1389.572172	1263.856287
Migut.H01813	9.301203257	6.202973552	10.03160432	5.193658813
Migut.H02543	3.394072617	1.887861516	16.45810084	7.40943173
Migut.N00733	0.965753292	1.523537364	1.429943598	1.518613688
Migut.N00774	145.6221743	143.3925967	150.3785863	135.0263412
Migut.D00153	1211.772423	1073.926783	1658.847145	1146.557615
Migut.N00459	5.64715912	8.684162972	8.594785992	3.59769074
Migut.E00993	15.18563797	15.1560339	33.8710778	19.84932822
Migut.E01163	3.134761079	4.113342717	2.518561658	3.573745038
Migut.N03373	36.51434822	34.67668357	27.95059542	28.83186728
Migut.M00122	1.985219225	1.769269196	1.2418865	1.903165864
Migut.F01398	6.710286919	7.607654937	4.221717248	5.82855498
Migut.H02442	9.823209562	9.082925558	12.38276158	8.115091895
Migut.B00917	5.339242574	5.098334426	4.008061086	3.873505051
Migut.L02017	1.610597967	0.939844478	10.52875138	2.065659755
Migut.F01256	12.46368399	22.17019658	15.55608453	17.45510332
Migut.H02267	144.3525658	188.2705949	89.00335144	276.109233
Migut.M00364	9.722512115	13.22724674	9.175247852	8.867222363
Migut.D00291	39.71942405	55.2264742	20.60703665	31.59941159
Migut.D00291	39.71942405	55.2264742	20.60703665	31.59941159
Migut.N02039	3.576944923	3.468099104	0.681612459	2.274186236
Migut.J00313	45.00968371	51.27791469	56.03991572	37.5019598
Migut.D01912	10.41805396	10.63366895	3.402191387	7.548922693
Migut.B01291	0.725969034	3.820374439	2.76118248	2.181938615
Migut.N02285	43.13506648	47.79039722	82.37157856	52.75742501
Migut.E01119	6.327349154	5.119914678	8.359670266	10.33922819
Migut.N02027	2.46117837	3.857196343	3.774294348	2.204585053
Migut.N00660	38.50643914	20.50779011	18.21213879	16.69390333
Migut.E01594	8.20694405	8.93957953	4.517910033	5.123646255
Migut.F02047	17.5207507	15.34207503	18.32007063	12.17369312
Migut.J01087	4.823820642	2.784172947	1.255330023	3.099625859
Migut.D01555	3.718931748	3.732634814	5.732345325	2.80881548
Migut.B00918	2.912314131	4.871741785	4.275265159	4.288523449
Migut.E01312	1.44953817	1.735097497	1.104879497	0.635587617
Migut.I00094	3.503522432	6.287779831	5.528893249	5.991220188
Migut.H00044	5.471296033	4.196129167	10.11151293	6.014715169
Migut.H00965	70.57983732	57.73561032	63.20442969	55.80099571
Migut.H00965	70.57983732	57.73561032	63.20442969	55.80099571
Migut.N01137	8.887119699	12.05264511	4.380494427	9.959090807
Migut.D01828	272.2143021	125.5430688	1475.0078	447.3239438
Migut.L00101	34.87951221	61.40943816	30.35605265	40.14265457
Migut.G01212	29.32399056	39.35679771	7.264265196	20.05826852
Migut.L00222	82.00244504	105.0739413	154.7845198	96.89419722
Migut.D01596	1.497175575	3.215062348	2.225320676	2.30422891
Migut.D01008	79.72459934	67.13806668	62.30413074	55.24627266
Migut.M00507	17.85079413	15.35079313	2.955438983	7.650591685
Migut.M00406	3.106153221	3.383440119	2.374906325	1.573836004
Migut.B01298	5.016379285	9.032644633	2.761509054	4.901880228
Migut.B00111	378.3346578	560.9355653	295.1053493	351.9913838
Migut.N00282	13.57014457	11.0861655	16.99503178	8.895522009
Migut.H01000	8.474662135	7.150514393	12.92457682	14.09853445
Migut.B01455	23.60267744	37.5443136	9.624620371	17.34067005
Migut.F00581	3.200622601	2.716630753	4.057796151	1.326847142
Migut.C00771	21.83366868	27.61732997	20.89680076	37.28515858
Migut.A00696	28.13290618	38.37060631	25.05126853	11.56221058
Migut.I00601	4.313198219	4.027061363	3.37012885	4.441348723
Migut.B00676	3.081624164	4.919066308	1.532258764	1.926575432
Migut.H01576	6.952074767	5.339268374	13.33314498	6.519466231
Migut.E00515	1.710828312	2.662220408	0.816233899	1.365285847
Migut.C00217	5.750117302	5.223556675	3.422087243	3.366260342
Migut.E01268	1.670420177	0.992475768	10.70037794	3.98180509
Migut.D02049	11.72420579	10.03422192	12.26289866	10.47005974
Migut.E00353	0	0	9.463257099	0.299963793
Migut.N01036	9.492661527	10.91808977	18.8579447	17.33086752
Migut.O00212	4.223819833	4.066850209	2.906507874	3.46100608
Migut.F01734	68.80624336	95.59311179	52.1669346	52.84245885
Migut.F01934	50.51420895	47.9833326	38.20576576	32.54979008
Migut.J01724	6.786246173	6.336047725	5.953010867	6.10120127
Migut.B00568	1.58574306	1.429491847	1.866304987	1.059748626
Migut.F01022	4.148818813	2.617288418	2.839466061	2.428820753
Migut.E01044	4.471326736	7.640488057	5.294457835	5.482195413
Migut.H00101	4.523381523	7.984678721	1.86758591	5.398550495
Migut.N00331	307.4261873	245.814012	481.8915936	274.6537331
Migut.I00092	8.759863385	17.4142739	8.344189395	8.752276888
Migut.L00420	0.273403976	0.612639363	4.154033681	0.685719699
Migut.K00525	121.178792	157.3644342	106.9485933	61.92602154
Migut.N01691	3.496091631	5.504272318	4.452979991	4.532728886
Migut.N00293	15.42118162	20.32039803	13.96736149	25.07741098
Migut.E00987	1.456157066	1.246259526	6.813703847	2.905128788
Migut.I00069	2.612059523	1.166371095	6.627003565	1.035772413
Migut.M01712	1.002454282	2.422463044	1.233546019	1.277286653
Migut.M01712	1.002454282	2.422463044	1.233546019	1.277286653
Migut.M01086	1.288478373	1.353376048	1.891480949	0.795661535
Migut.D02203	162.5947951	296.324908	276.9439335	181.4070828
Migut.J01761	2.967751583	5.037948062	4.307139756	1.076519805
Migut.I00372	12.16680633	11.35966241	2.820129728	5.110226543
Migut.N01679	42.08689256	57.93184349	33.16443849	35.09440646
Migut.J01492	3.729216404	1.50565224	27.85323765	4.251446373
Migut.O00565	4.21597703	2.6979065	1.564644167	2.916225537
Migut.K00748	1.643806172	1.449492101	4.625109666	1.041111446
Migut.I00412	1.272201053	1.612018963	2.868078362	1.519421461
Migut.L01966	8.468913483	9.270378055	5.78746403	3.995122164
Migut.D01460	2.589923425	2.523243479	3.595366661	1.925615026
Migut.M00343	2.384923912	1.749556643	0.625189016	0.517886206
Migut.K01023	73.40762289	82.16397754	52.76185332	50.65945891
Migut.O00427	8.793629774	8.089522685	7.118940615	8.550792692
Migut.M00403	1.821917558	1.525080968	1.314227122	1.002715846
Migut.K00311	0.949102373	3.038191127	1.492798262	6.955793053
Migut.M00860	128.6848827	176.4563535	154.176907	105.0035608
Migut.E01379	15.77850594	6.387600132	7.634217627	12.43707628
Migut.E00991	6.310013951	6.571186594	9.084938462	4.703541847
Migut.I00525	2.981570382	5.204446102	1.427260777	1.773444473
Migut.B00361	1.736046552	1.620877511	6.175233814	2.13140102
Migut.H01362	0.580659864	0.542138985	2.876871231	1.059158389
Migut.N01245	26.11598099	26.50046395	28.79819371	28.34223664
Migut.A01146	1.643806172	2.131606032	1.106004485	3.019223193
Migut.B01445	958.0360403	966.2033281	721.95741	880.0376431
Migut.H02432	6.242418293	2.331318919	23.56417122	5.286610201
Migut.N00783	4.352779849	7.058556111	2.270082874	5.745858169
Migut.E00315	675.5610787	521.4013639	549.8175441	571.7668147
Migut.J01085	2.843076351	3.207481123	2.086812191	1.755657325
Migut.F02083	0.597859763	0.390738491	0.592417578	0.920136404
Migut.D01833	204.3319391	214.7760061	218.1147469	201.8102752
Migut.M01353	2849.111518	3919.233434	2381.193752	2697.343312
Migut.A00612	0.10715672	1.700815329	1.238781783	1.404870747
Migut.D00871	49.522717	41.87414167	81.24897374	42.54210904
Migut.J01045	4.882909759	3.066949061	14.5642585	5.971550918
Migut.J01045	4.882909759	3.066949061	14.5642585	5.971550918
Migut.N03086	262.021211	285.4244137	203.3652177	262.4867827
Migut.H00244	29.07603035	36.48807972	14.11309039	22.09850907
Migut.I00451	4.248026979	1.568037924	20.12225464	5.293413102
Migut.B01163	15.274098	14.83895809	26.1909281	13.88337275
Migut.N01138	14.46822226	17.1744	2.349479063	11.19083336
Migut.I00820	0.968314972	4.219026545	1.421482393	1.962516151
Migut.N01801	1453.818509	1279.295871	955.285418	1836.304164
Migut.H01141	2.429702075	3.969903073	2.006320864	3.462439208
Migut.F01068	68.12240155	44.72192639	70.43531935	60.59268615
Migut.H02134	2.242891542	1.522980719	0.74830808	0.69735828
Migut.A00296	1.692032695	1.161605534	0.219167385	0.737551423
Migut.L00366	0.724769085	1.041058498	1.718701439	0.76270514
Migut.L01808	1.891000933	2.259906873	0.666235581	0.862324755
Migut.G00648	88.58288816	93.55003075	48.33127883	62.61244235
Migut.K01202	835.2963704	555.6360551	628.7881151	727.3417515
Migut.E01377	11637.94405	10840.80751	7895.820326	8472.769271
Migut.D01191	3.847539587	3.007502328	3.989842627	2.397185395
Migut.B00325	23.79272543	14.67460772	36.63820136	19.33940595
Migut.J01090	0.346252332	0.161641005	4.574672979	1.184221879
Migut.H02431	0.896219836	1.127813373	0.47191687	0.310959533
Migut.K00989	13.73938674	12.99670649	15.52510192	9.892683453
Migut.I00531	1.683475703	1.459523189	2.515466392	3.015925555
Migut.N00981	1.650185756	1.925890883	2.725274136	1.058216382
Migut.H00185	0.506919418	0.430264061	1.268447078	1.103277233
Migut.H00185	0.506919418	0.430264061	1.268447078	1.103277233
Migut.I00169	1.416215453	2.566747677	0.917205202	0.949728623
Migut.B01050	1.882386373	2.791338098	1.341030438	1.767286679
Migut.F01696	7.563615835	6.775555726	1.237874251	2.330487929
Migut.C00512	6.661246207	2.749603052	11.96601878	5.036067582
Migut.O00227	0.624904038	0.522032428	0.651805974	0.487441163
Migut.G00619	4.453888232	3.603962287	13.24003643	4.062079518
